stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Daily_Sterling_Overnight_Index_Average_Rate_Total_Nominal_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,Daily Sterling Overnight Index Average Rate Total Nominal Value,rate,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLT2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLT2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Secured_Overnight_Financing_Rate_25th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Secured Overnight Financing Rate 25th Percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR25&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR25&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Effective_Federal_Funds_Rate_1st_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Effective Federal Funds Rate 1st Percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=EFFR1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=EFFR1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_AAA_A_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA AAA A Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM1BRRAAA2ACRPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM1BRRAAA2ACRPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Software_Development_Job_Postings_on_Indeed_in_France - 1 day,observations[-1].value,86400,0,float,Software Development Job Postings on Indeed in France,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXFRTPSOFTDEVE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXFRTPSOFTDEVE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Average_Rate_on_3_Month_Negotiable_Certificates_of_Deposit_Quoted_on_an_Investment_Basis - 1 day( 5/week ),observations[-1].value,86400,0,float,Average Rate on 3 Month Negotiable Certificates of Deposit Quoted on an Investment Basis,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DCD90&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCD90&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Brazil_ETF_Volatility_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Brazil ETF Volatility Index,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXEWZCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXEWZCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Equity_VIX_on_Goldman_Sachs - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Equity VIX on Goldman Sachs,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXGSCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXGSCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Civil_Engineering_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Civil Engineering Job Postings on Indeed in the United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCIVIENGI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCIVIENGI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Intervention_in_Market_Transactions_in_the_JPY_or_USD - 1 day,observations[-1].value,86400,0,float,US Intervention in Market Transactions in the JPY or USD,transaction,https://api.stlouisfed.org/fred/series/observations?series_id=USINTDMRKTJPY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=USINTDMRKTJPY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
