stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
United_States_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,United States Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Commercial_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Commercial Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-COM.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,United States Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Commercial_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Commercial Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-COM.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Exports_of_Crude_Oil_and_Petroleum_Products - 1 month,response.data[0].value,2592000,0,float,United States Exports of Crude Oil and Petroleum Products,"OIL,PET",https://api.eia.gov//v2//seriesid//PET.MTTEXUS1.M,https://api.eia.gov//v2//seriesid//PET.MTTEXUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Industrial_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Industrial Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-IND.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,United States Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Industrial_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Industrial Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-IND.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,United States Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N9070US1.M,https://api.eia.gov//v2//seriesid//NG.N9070US1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Natural_Gas_Dry_Production - 1 month,response.data[0].value,2592000,0,float,United States Natural Gas Dry Production,NG,https://api.eia.gov//v2//seriesid//NG.N9050US1.M,https://api.eia.gov//v2//seriesid//NG.N9050US1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Natural_Gas_Exports - 1 month,response.data[0].value,2592000,0,float,United States Natural Gas Exports,NG,https://api.eia.gov//v2//seriesid//NG.N9090US1.M,https://api.eia.gov//v2//seriesid//NG.N9090US1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Natural_Gas_Gross_Withdrawals - 1 month,response.data[0].value,2592000,0,float,United States Natural Gas Gross Withdrawals,NG,https://api.eia.gov//v2//seriesid//NG.N9010US1.M,https://api.eia.gov//v2//seriesid//NG.N9010US1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Biomass_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Biomass Electricity Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Coal_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Coal Electricity Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Conventional_Hydroelectric_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Conventional Hydroelectric Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.HYC-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.HYC-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Geothermal_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Geothermal Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.GEO-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.GEO-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Nuclear_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Nuclear Electricity Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Solar_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Solar Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.TSN-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.TSN-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Net_Wind_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,United States Net Wind Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.WND-US-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.WND-US-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Other_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Other Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-OTH.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-OTH.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Other_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Other Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-OTH.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-OTH.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Residential_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Residential Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-RES.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,United States Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.US-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Total_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Total Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Transportation_Electricity_Customers - 1 month,response.data[0].customers,2592000,0,float,United States Transportation Electricity Customers,electricity,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-TRA.M,https://api.eia.gov//v2//seriesid//ELEC.CUSTOMERS.US-TRA.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
United_States_Transportation_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,United States Transportation Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-TRA.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.US-TRA.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Urban_population - 1 yr,[1][0].value,31449600,0,float,Urban population,population,https://api.worldbank.org/v2/country/WLD/indicator/SP.URB.TOTL.IN.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
US_Capacity_Utilization - 1 month,observations[-1].value,2592000,0,float,US Capacity Utilization,capacity util,https://api.stlouisfed.org/fred/series/observations?series_id=TCU&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TCU&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Coal_Consumption_Total - 1 month,response.data[0].value,2592000,0,float,United States Coal Consumption Total,COAL,https://api.eia.gov//v2//seriesid//TOTAL.CLTCBUS.M,https://api.eia.gov//v2//seriesid//TOTAL.CLTCBUS.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Coal_Exports - 1 month,response.data[0].value,2592000,0,float,US Coal Exports,export,https://api.eia.gov//v2//seriesid//TOTAL.CLEXBUS.M,https://api.eia.gov//v2//seriesid//TOTAL.CLEXBUS.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Coal_Imports - 1 month,response.data[0].value,2592000,0,float,US Coal Imports,imports,https://api.eia.gov//v2//seriesid//TOTAL.CLIMBUS.M,https://api.eia.gov//v2//seriesid//TOTAL.CLIMBUS.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Coal_Production - 1 month,response.data[0].value,2592000,0,float,United States Coal Production,COAL,https://api.eia.gov//v2//seriesid//TOTAL.CLPRBUS.M,https://api.eia.gov//v2//seriesid//TOTAL.CLPRBUS.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Consumer_Confidence_Index - 1 month,observations[-1].value,2592000,0,float,US Consumer Confidence Index,consumer,https://api.stlouisfed.org/fred/series/observations?series_id=CSCICP03USM665S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CSCICP03USM665S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Consumer_Sentiment_Index - 1 month,observations[-1].value,2592000,0,float,US Consumer Sentiment Index,consumer,https://api.stlouisfed.org/fred/series/observations?series_id=UMCSENT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=UMCSENT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Distillate_Refinery_Production - 1 month,response.data[0].value,2592000,0,float,US Distillate Refinery Production,production,https://api.eia.gov//v2//seriesid//PET.MDIRPUS2.M,https://api.eia.gov//v2//seriesid//PET.MDIRPUS2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Dollar_Index - 1 day( 5/week ),,86400,0,float,US Dollar Index,doller,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=USD&outputsize=full,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=USD&outputsize=full&apikey=YOUR_API_KEY,,,"def postRequestHook(response): return float(sorted(response.json()['Time Series (Daily)'].items(), key=lambda x: __import__('datetime').datetime.strptime(x[0], '%Y-%m-%d'))[-1][1]['1. open']) if response.text != '' and response.json()['Time Series (Daily)'] else None"
US_Dollars_to_Euro_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,US Dollars to Euro Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXUSEU&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXUSEU&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Ending_Stocks_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,US Ending Stocks of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRSTUS1.M,https://api.eia.gov//v2//seriesid//PET.MCRSTUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Export_of_Health_Services - 1 month,observations[-1].value,2592000,0,float,US Export of Health Services,export,https://api.stlouisfed.org/fred/series/observations?series_id=USEHS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=USEHS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Exports_of_Kerosene - 1 month,response.data[0].value,2592000,0,float,US Exports of Kerosene,export,https://api.eia.gov//v2//seriesid//PET.MKEEXUS1.M,https://api.eia.gov//v2//seriesid//PET.MKEEXUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Exports_of_Lubricants - 1 month,response.data[0].value,2592000,0,float,US Exports of Lubricants,export,https://api.eia.gov//v2//seriesid//PET.MLUEXUS1.M,https://api.eia.gov//v2//seriesid//PET.MLUEXUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Exports_of_Natural_Gas_Liquids - 1 month,response.data[0].value,2592000,0,float,US Exports of Natural Gas Liquids,NG,https://api.eia.gov//v2//seriesid//PET.MNGEXUS1.M,https://api.eia.gov//v2//seriesid//PET.MNGEXUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Exports_of_Residual_Fuel_Oil - 1 month,response.data[0].value,2592000,0,float,US Exports of Residual Fuel Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MREEXUS1.M,https://api.eia.gov//v2//seriesid//PET.MREEXUS1.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Field_Production_of_Crude_Oil - 1 week,response.data[0].value,604800,0,float,US  Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPUS2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPUS2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Gulf_Coast_Kerosene_Type_Jet_Fuel_Spot_Price_FOB - 1 day,response.data[0].value,86400,0,float,US Gulf Coast Kerosene Type Jet Fuel Spot Price FOB,PRICE,https://api.eia.gov//v2//seriesid//PET.EER_EPJK_PF4_RGC_DPG.D,https://api.eia.gov//v2//seriesid//PET.EER_EPJK_PF4_RGC_DPG.D?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
US_Gulf_Coast_Spot_Gasoline_Price - 1 day( 5/week ),observations[-1].value,86400,0,float,US Gulf Coast Spot Gasoline Price,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=DGASUSGULF&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DGASUSGULF&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Home_Construction_Index - 1 week,observations[-1].value,604800,0,float,US Home Construction Index,construction,https://api.stlouisfed.org/fred/series/observations?series_id=WSHOMCB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WSHOMCB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Housing_Starts - 1 month,observations[-1].value,2592000,0,float,US Housing Starts,house,https://api.stlouisfed.org/fred/series/observations?series_id=HOUST&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=HOUST&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
