stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Consumer_Price_Index_for_All_Urban_Consumers_All_Items_Less_Medical_Care - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers All Items Less Medical Care,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SA0L5&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SA0L5&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_All_Items_Less_Shelter - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers All Items Less Shelter,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SA0L2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SA0L2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Commodities - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Commodities,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAC&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAC&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Durables - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Durables,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Education_and_Communication - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Education and Communication,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUUR0000SASLE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUUR0000SASLE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Energy_Services - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Energy Services,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SEEB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SEEB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Food - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Food,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CPIUFDNS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CPIUFDNS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Food_and_Beverages - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Food and Beverages,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CPIFABNS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CPIFABNS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Food_at_Home - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Food at Home,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUUR0000SAF11&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUUR0000SAF11&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Consumer_Price_Index_for_All_Urban_Consumers_Food_Away_from_Home - 1 month,observations[-1].value,2592000,0,float,Consumer Price Index for All Urban Consumers Food Away from Home,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SEFV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SEFV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
